Afrika	Afriko
Kategorija:Danski književnici	Kategorio:Danaj verkistoj
Kategorija:Životopisi, Havaji	Kategorio:Havajanoj
Kategorija:Austrijski književnici	Kategorio:Aŭstraj verkistoj
Kategorija:Macaklini	Kategorio:Gekedoj
Kategorija:Američke skladbe	Kategorio:Usonaj kantoj
Kategorija:Skladbe po izvođaču	Kategorio:Kantoj laŭ artistoj
Kategorija:Singlovi iz 2003.	Kategorio:Unuopaĵoj aperintaj en 2003
Kategorija:Singlovi iz 2009.	Kategorio:Unuopaĵoj aperintaj en 2009
Kategorija:Agaricales	Kategorio:Agarikaloj
Kategorija:Akcijski filmovi	Kategorio:Agfilmoj
Kategorija:Francuski književnici	Kategorio:Francaj verkistoj
Kategorija:Grčki književnici	Kategorio:Grekaj verkistoj
Kategorija:Indijski književnici	Kategorio:Barataj verkistoj
Kategorija:Irski književnici	Kategorio:Irlandaj verkistoj
Kategorija:Talijanski književnici	Kategorio:Italaj verkistoj
Kategorija:Japanski književnici	Kategorio:Japanaj verkistoj
Kategorija:Biografski filmovi	Kategorio:Biografiaj filmoj
Predložak:Grčke periferije	Ŝablono:Administraj regionoj de Grekio
Kategorija:Nesamostalni teritoriji	Kategorio:Dependaj teritorioj
Predložak:JD-ja	Ŝablono:PD-mem
Kategorija:Videoigre iz 2002.	Kategorio:Videoludoj aperintaj en 2002
Kategorija:Videoigre iz 2003.	Kategorio:Videoludoj aperintaj en 2003
Kategorija:Videoigre iz 2004.	Kategorio:Videoludoj aperintaj en 2004
Kategorija:Videoigre iz 2007.	Kategorio:Videoludoj aperintaj en 2007
Kategorija:Videoigre iz 2008.	Kategorio:Videoludoj aperintaj en 2008
Kategorija:Tekstil	Kategorio:Teksaĵoj
Kategorija:Mačke	Kategorio:Felisedoj
Kategorija:Njemačka u Drugom svjetskom ratu	Kategorio:Germanio en Dua mondmilito
Kategorija:Vjerski objekti u Izraelu	Kategorio:Religiaj konstruaĵoj en Israelo
Kategorija:Poljski književnici	Kategorio:Polaj verkistoj
Kategorija:Ruski književnici	Kategorio:Rusiaj verkistoj
Kategorija:Rimski književnici	Kategorio:Romiaj verkistoj
Kategorija:Švicarski književnici	Kategorio:Svisaj verkistoj
Predložak:Sudionici ZOI 2010	Ŝablono:Landoj en la Vintra Olimpiko 2010
Kategorija:Slovenski književnici	Kategorio:Slovenaj verkistoj
Kategorija:Španjolski književnici	Kategorio:Hispanaj verkistoj
Kategorija:Američki nogometni klubovi	Kategorio:Usonaj futbalteamoj
Kategorija:Češki književnici	Kategorio:Ĉeĥaj verkistoj
Kategorija:Američki književnici	Kategorio:Usonaj verkistoj
Kategorija:Dramatici	Kategorio:Dramistoj
Kategorija:Nogometni klubovi po državama	Kategorio:Futbalteamoj laŭ landoj
Kategorija:Podvrste heavy metala	Kategorio:Metalrokaj ĝenroj
Kategorija:Rijeke Angole	Kategorio:Riveroj en Angolo
Kategorija:Rijeke Etiopije	Kategorio:Riveroj en Etiopio
Kategorija:Rijeke Meksika	Kategorio:Riveroj en Meksiko
Kategorija:Rijeke Republike Kongo	Kategorio:Riveroj en la Respubliko Kongo
Kategorija:Rijeke Demokratske Republike Kongo	Kategorio:Riveroj en la Demokratia Respubliko Kongo
Kategorija:Patke	Kategorio:Anasedoj
Kategorija:Kritično ugrožene vrste	Kategorio:Draste endanĝeritaj specioj
Kategorija:Oslo	Kategorio:Oslo
Predložak:•	Ŝablono:•
Predložak:Henrikove žene	Ŝablono:Edzinoj de Henriko la 8-a (Anglio)
Kategorija:Njemački arhitekti	Kategorio:Germanaj arkitektoj
Kategorija:Arhitekti	Kategorio:Arkitektoj
Kategorija:Austrijski arhitekti	Kategorio:Aŭstraj arkitektoj
Kategorija:Francuski arhitekti	Kategorio:Francaj arkitektoj
Kategorija:Španjolski arhitekti	Kategorio:Hispanaj arkitektoj
Baden (njemačka povijesna pokrajina)	Badeno
Kategorija:Američki arhitekti	Kategorio:Usonaj arkitektoj
Kategorija:Angola	Kategorio:Angolo
Kategorija:Benin	Kategorio:Benino
Kategorija:Bocvana	Kategorio:Bocvano
Kategorija:Burkina Faso	Kategorio:Burkino
Kategorija:Burundi	Kategorio:Burundo
Kategorija:Džibuti	Kategorio:Ĝibutio
Kategorija:Obala Bjelokosti	Kategorio:Ebur-Bordo
Kategorija:Ekvatorska Gvineja	Kategorio:Ekvatora Gvineo
Kategorija:Eritreja	Kategorio:Eritreo
Kategorija:Gabon	Kategorio:Gabono
Kategorija:Gambija	Kategorio:Gambio
Kategorija:Gvineja	Kategorio:Gvineo
Kategorija:Gvineja Bisau	Kategorio:Gvineo Bisaŭa
Kategorija:Kamerun	Kategorio:Kameruno
Kategorija:Zelenortska Republika	Kategorio:Kabo-Verdo
Kategorija:Kenija	Kategorio:Kenjo
Kategorija:Komori	Kategorio:Komoroj
Kategorija:Liberija	Kategorio:Liberio
Kategorija:Libija	Kategorio:Libio
Kategorija:Madagaskar	Kategorio:Madagaskaro
Kategorija:Varšava	Kategorio:Varsovio
Kategorija:Malavi	Kategorio:Malavio
Kategorija:Životopisi, Poljska	Kategorio:Personoj de Pollando
Kategorija:Reformacija	Kategorio:Reformacio
Kategorija:Mali	Kategorio:Malio
Kategorija:Maroko	Kategorio:Maroko
Kategorija:Svjetska baština u Kanadi	Kategorio:Mondaj heredaĵoj en Kanado
Kategorija:Mauritanija	Kategorio:Maŭritanio
Kategorija:Mauricijus	Kategorio:Maŭricio
Kategorija:Mozambik	Kategorio:Mozambiko
Kategorija:Namibija	Kategorio:Namibio
Kategorija:Niger	Kategorio:Niĝero
Kategorija:Republika Kongo	Kategorio:Respubliko Kongo
Kategorija:Ruanda	Kategorio:Ruando
Kategorija:Građevine u Varšavi	Kategorio:Konstruaĵoj en Varsovio
Predložak:Children of Bodom	Ŝablono:Children of Bodom
Kategorija:Poremećaji metabolizma	Kategorio:Metabolaj malsanoj
Predložak:Gradovi heroji SSSR-a	Ŝablono:Urboj-Herooj
Kategorija:Javne financije	Kategorio:Publika trezoro
Kategorija:Zemljopis Poljske	Kategorio:Geografio de Pollando
Kategorija:Povijest Poljske	Kategorio:Historio de Pollando
Kategorija:Poljska književnost	Kategorio:Pola literaturo
Kategorija:Poljski političari	Kategorio:Polaj politikistoj
Kategorija:Jadransko more	Kategorio:Adriatiko
Kategorija:Stanovništvo po državama	Kategorio:Demografio laŭ landoj
Kategorija:Drugi svjetski rat po državama	Kategorio:Dua mondmilito laŭ landoj
Kategorija:Rijeke Poljske	Kategorio:Riveroj en Pollando
Kategorija:Šport u Slovačkoj	Kategorio:Sporto en Slovakio
Kategorija:Delaware	Kategorio:Delavaro
Kategorija:Georgia	Kategorio:Georgio
Kategorija:Poljski jezik	Kategorio:Pola lingvo
Kategorija:Montana	Kategorio:Montano
Kategorija:Talijanski pjevači	Kategorio:Italaj kantistoj
Predložak:Spajanje	Ŝablono:Kunigu
Kategorija:Jezici Mauricijusa	Kategorio:Lingvoj de Maŭricio
Kategorija:Upravno pravo	Kategorio:Administracia juro
Kategorija:Tennessee	Kategorio:Tenesio
Kategorija:Francuski vojni zapovjednici u Prvom svjetskom ratu	Kategorio:Francaj militistoj de la unua mondmilito
Predložak:Iranski predsjednici	Ŝablono:Prezidantoj de Irano
Predložak:Francuske regije	Ŝablono:Ligiltabelo Regionoj kaj teritorioj de Francio
Kategorija:Promet Francuske	Kategorio:Transporto en Francio
Kategorija:Skulpture	Kategorio:Skulptaĵoj
Predložak:Južna Amerika	Ŝablono:Sudameriko
Kategorija:Baden-Württemberg	Kategorio:Baden-Virtembergo
Kategorija:Paše Osmanskog Carstva	Kategorio:Paŝaoj
Kategorija:Jezera SAD-a	Kategorio:Lagoj en Usono
Kategorija:Šport u Rusiji	Kategorio:Sporto en Rusio
Kategorija:Rijeke po državama	Kategorio:Riveroj laŭ lando
Kategorija:Arhitektura po državama	Kategorio:Arkitekturo laŭ landoj
Kategorija:Gospodarstvo po državama	Kategorio:Ekonomio laŭ landoj
Kategorija:Ratno zrakoplovstvo po državama	Kategorio:Aerarmeoj laŭ landoj
Kategorija:Zračne luke po državama	Kategorio:Flughavenoj laŭ landoj
Kategorija:Znanost i tehnologija po državama	Kategorio:Scienco kaj teknologio laŭ landoj
Kategorija:Kršćanstvo po državama	Kategorio:Kristanismo laŭ landoj
Kategorija:Tvrtke po državama	Kategorio:Firmaoj laŭ landoj
Kategorija:Televizija po državama	Kategorio:Televido laŭ landoj
Kategorija:Državni simboli	Kategorio:Naciaj simboloj
Kategorija:Mostovi po državama	Kategorio:Pontoj laŭ landoj
Kategorija:Poljska u Drugom svjetskom ratu	Kategorio:Pollando en Dua mondmilito
Kategorija:Otoci po državama	Kategorio:Insuloj laŭ landoj
Kategorija:Športski objekti po državama	Kategorio:Sportejoj laŭ landoj
Kategorija:Geodeti	Kategorio:Geodeziistoj
Kategorija:Glazba po državama	Kategorio:Muziko laŭ nacieco
Kategorija:Jezera po državama	Kategorio:Lagoj laŭ lando
Kategorija:Politika Namibije	Kategorio:Politiko de Namibio
Kategorija:Politika Švedske	Kategorio:Politiko de Svedio
Kategorija:Politika Ukrajine	Kategorio:Politiko de Ukrainio
Kategorija:Politika Kirgistana	Kategorio:Politiko de Kirgizio
Predložak:Iron Maiden	Ŝablono:Iron Maiden
Kategorija:Politika Paragvaja	Kategorio:Politiko de Paragvajo
Kategorija:Gospodarstvo Ukrajine	Kategorio:Ekonomio de Ukrainio
Kategorija:Vojna povijest po državama	Kategorio:Milita historio laŭ lando
Kategorija:Povijest Grčke	Kategorio:Historio de Grekio
Kategorija:Povijest Latvije	Kategorio:Historio de Latvio
Kategorija:Povijest Luksemburga	Kategorio:Historio de Luksemburgo
Kategorija:Povijest Libije	Kategorio:Historio de Libio
Kategorija:Okrug Harjumaa	Kategorio:Harjumaa
Kategorija:Povijest Bjelorusije	Kategorio:Historio de Belorusio
Kategorija:Povijest Srbije	Kategorio:Historio de Serbio
Kategorija:Povijest Švicarske	Kategorio:Historio de Svislando
Kategorija:Povijest Slovačke	Kategorio:Historio de Slovakio
Kategorija:Povijest Sirije	Kategorio:Historio de Sirio
Kategorija:Povijest Armenije	Kategorio:Historio de Armenio
Kategorija:Povijest Azerbajdžana	Kategorio:Historio de Azerbajĝano
Kategorija:Povijest Alžira	Kategorio:Historio de Alĝerio
Kategorija:Povijest Estonije	Kategorio:Historio de Estonio
Kategorija:Povijest Etiopije	Kategorio:Historio de Etiopio
Kategorija:Povijest Australije	Kategorio:Historio de Aŭstralio
Kategorija:Povijest Ukrajine	Kategorio:Historio de Ukrainio
Kategorija:Povijest Egipta	Kategorio:Historio de Egiptio
Kategorija:Povijest Češke	Kategorio:Historio de Ĉeĥio
Kategorija:Povijest Čilea	Kategorio:Historio de Ĉilio
Kategorija:Povijest Kube	Kategorio:Historio de Kubo
Kategorija:Povijest Tanzanije	Kategorio:Historio de Tanzanio
Kategorija:Povijest Portugala	Kategorio:Historio de Portugalio
Kategorija:Povijest Mađarske	Kategorio:Historio de Hungario
Kategorija:Poslovice	Kategorio:Proverboj
Kategorija:Planine po državama	Kategorio:Montoj laŭ landoj
Kategorija:Državni simboli po državama	Kategorio:Naciaj simboloj laŭ landoj
Kategorija:Političke stranke po državama	Kategorio:Politikaj partioj laŭ landoj
Kategorija:Politika Grčke	Kategorio:Politiko de Grekio
Kategorija:Politika Makedonije	Kategorio:Politiko de Makedonio
Kategorija:Politika Ujedinjenog Kraljevstva	Kategorio:Politiko de Britio
Kategorija:Politika Jugoslavije	Kategorio:Politiko de Jugoslavio
Kategorija:Politika Hrvatske	Kategorio:Politiko de Kroatio
Kategorija:Povijest Namibije	Kategorio:Historio de Namibio
Kategorija:Povijest Danske	Kategorio:Historio de Danio
Kategorija:Povijest Belgije	Kategorio:Historio de Belgio
Predložak:BS4	Ŝablono:FL4
Kategorija:Povijest Argentine	Kategorio:Historio de Argentino
Kategorija:Povijest Španjolske	Kategorio:Historio de Hispanio
Kategorija:Povijest Islanda	Kategorio:Historio de Islando
Kategorija:Povijest Izraela	Kategorio:Historio de Israelo
Kategorija:Povijest Kanade	Kategorio:Historio de Kanado
Kategorija:Povijest Cipra	Kategorio:Historio de Kipro
Kategorija:Povijest Turkmenistana	Kategorio:Historio de Turkmenio
Kategorija:Rimska vojska	Kategorio:Armitaj fortoj de Antikva Romio
Kategorija:Povijest geografije	Kategorio:Historio de geografio
Kategorija:Oružane snage Rusije	Kategorio:Armeo de Rusio
Kategorija:Oružane snage Brazila	Kategorio:Armitaj fortoj de Brazilo
Kategorija:Oružane snage Švedske	Kategorio:Armeo de Svedio
Kategorija:Virolozi	Kategorio:Virusologoj
Kategorija:Oružane snage Ujedinjenog Kraljevstva	Kategorio:Armitaj fortoj de Britio
Kategorija:Oružane snage Japana	Kategorio:Armitaj fortoj de Japanio
Kategorija:Američki šahisti	Kategorio:Usonaj ŝakistoj
Kategorija:Oružane snage Francuske	Kategorio:Armitaj fortoj de Francio
Kategorija:Volgogradska oblast	Kategorio:Volgograda provinco
Kategorija:Religija u Brazilu	Kategorio:Religio en Brazilo
Kategorija:Religija u Švicarskoj	Kategorio:Religio en Svislando
Kategorija:Religija u Španjolskoj	Kategorio:Religio en Hispanio
Kategorija:Religija u Irskoj	Kategorio:Religio en Irlando
Kategorija:Religija u Ujedinjenom Kraljevstvu	Kategorio:Religio en Britio
Kategorija:Religija u Italiji	Kategorio:Religio en Italio
Kategorija:Religija u Japanu	Kategorio:Religio en Japanio
Kategorija:Religija u Francuskoj	Kategorio:Religio en Francio
Kategorija:Religija u Mađarskoj	Kategorio:Religio en Hungario
Kategorija:Šport u Grčkoj	Kategorio:Sporto en Grekio
Kategorija:Šport u Južnoafričkoj Republici	Kategorio:Sporto en Sud-Afriko
Kategorija:Španjolski filozofi	Kategorio:Hispanaj filozofoj
Kategorija:Šport u Južnoj Koreji	Kategorio:Sporto en Sud-Koreio
Kategorija:Indijski filozofi	Kategorio:Barataj filozofoj
Kategorija:Šport u Njemačkoj	Kategorio:Sporto en Germanio
Kategorija:Šport u Luksemburgu	Kategorio:Sporto en Luksemburgo
Kategorija:Suvremena povijest	Kategorio:Nuntempa historio
Kategorija:Svjetska baština u Rumunjskoj	Kategorio:Mondaj heredaĵoj en Rumanio
Kategorija:Šport u Meksiku	Kategorio:Sporto en Meksiko
Kategorija:Šport u Maroku	Kategorio:Sporto en Maroko
Kategorija:Šport u Barbadosu	Kategorio:Sporto en Barbado
Kategorija:Šport u Bjelorusiji	Kategorio:Sporto en Belorusio
Kategorija:Valute	Kategorio:Monunuoj
Kategorija:Šport u Bosni i Hercegovini	Kategorio:Sporto en Bosnio kaj Hercegovino
Kategorija:Šport u Bugarskoj	Kategorio:Sporto en Bulgario
Kategorija:Šport u Srbiji	Kategorio:Sporto en Serbio
Kategorija:Šport u SSSR-u	Kategorio:Sporto en Sovetunio
Kategorija:Šport u Švedskoj	Kategorio:Sporto en Svedio
Kategorija:Stranačke koalicije	Kategorio:Koalicioj de partioj
Kategorija:Šport u Argentini	Kategorio:Sporto en Argentino
Kategorija:Šport na Islandu	Kategorio:Sporto en Islando
Kategorija:Šport u Irskoj	Kategorio:Sporto en Irlando
Kategorija:Šport u Albaniji	Kategorio:Sporto en Albanio
Kategorija:Šport u Angoli	Kategorio:Sporto en Angolo
Kategorija:Šport u Estoniji	Kategorio:Sporto en Estonio
Kategorija:Šport u Australiji	Kategorio:Sporto en Aŭstralio
Kategorija:Šport u Iranu	Kategorio:Sporto en Irano
Kategorija:Šport u Indiji	Kategorio:Sporto en Barato
Kategorija:Šport u Japanu	Kategorio:Sporto en Japanio
Kategorija:Šport u Gruziji	Kategorio:Sporto en Kartvelio
Kategorija:Šport u Kini	Kategorio:Sporto en Ĉinio
Kategorija:Šport u Zimbabveu	Kategorio:Sporto en Zimbabvo
Kategorija:Šport u Kanadi	Kategorio:Sporto en Kanado
Kategorija:Šport u Hrvatskoj	Kategorio:Sporto en Kroatio
Kategorija:Šport u Turskoj	Kategorio:Sporto en Turkio
Kategorija:Šport u Tunisu	Kategorio:Sporto en Tunizio
Kategorija:Šport u Peruu	Kategorio:Sporto en Peruo
Kategorija:Šport u Portugalu	Kategorio:Sporto en Portugalio
Kategorija:Šport u Mađarskoj	Kategorio:Sporto en Hungario
Predložak:ISSN	Ŝablono:ISSN serĉo
Kategorija:Nogomet u SAD-u	Kategorio:Futbalo en Usono
Kategorija:Nogomet u Belgiji	Kategorio:Futbalo en Belgio
Kategorija:Nogomet u Srbiji	Kategorio:Futbalo en Serbio
Kategorija:Nogomet u Švicarskoj	Kategorio:Futbalo en Svislando
Kategorija:Nogomet u Ujedinjenom Kraljevstvu	Kategorio:Futbalo en Britio
Kategorija:Nogomet u Argentini	Kategorio:Futbalo en Argentino
Kategorija:Krajobrazna arhitektura	Kategorio:Teritoria dispozicio
Kategorija:Zemljopis Gane	Kategorio:Geografio de Ganao
Kategorija:Zemljopis Namibije	Kategorio:Geografio de Namibio
Kategorija:Zemljopis Nigerije	Kategorio:Geografio de Niĝerio
Predložak:Heavy metal	Ŝablono:Metalroko
Kategorija:Zemljopis Južnoafričke Republike	Kategorio:Geografio de Sud-Afriko
Kategorija:Zemljopis Norveške	Kategorio:Geografio de Norvegio
Kategorija:Zemljopis Danske	Kategorio:Geografio de Danio
Kategorija:Zemljopis Istočnog Timora	Kategorio:Geografio de Orienta Timoro
Kategorija:Zemljopis Latvije	Kategorio:Geografio de Latvio
Kategorija:Zemljopis Madagaskara	Kategorio:Geografio de Madagaskaro
Kategorija:Zemljopis Makedonije	Kategorio:Geografio de Makedonio
Kategorija:Zemljopis Malezije	Kategorio:Geografio de Malajzio
Kategorija:Zemljopis Vanuatua	Kategorio:Geografio de Vanuatuo
Kategorija:Zemljopis Belgije	Kategorio:Geografio de Belgio
Kategorija:Zemljopis Bolivije	Kategorio:Geografio de Bolivio
Kategorija:Zemljopis Brazila	Kategorio:Geografio de Brazilo
Kategorija:Zemljopis Saudijske Arabije	Kategorio:Geografio de Sauda Arabio
Predložak:Suradnik bs	Ŝablono:Vikipediisto bs-D
Kategorija:Zemljopis Srbije	Kategorio:Geografio de Serbio
Kategorija:Zemljopis Sudana	Kategorio:Geografio de Sudano
Kategorija:Zemljopis Španjolske	Kategorio:Geografio de Hispanio
Kategorija:Zemljopis Slovenije	Kategorio:Geografio de Slovenio
Kategorija:Zemljopis Armenije	Kategorio:Geografio de Armenio
Kategorija:Zemljopis Islanda	Kategorio:Geografio de Islando
Predložak:Suradnik cs-3	Ŝablono:Vikipediisto cs-3
Kategorija:Zemljopis Alžira	Kategorio:Geografio de Alĝerio
Kategorija:Zemljopis Eritreje	Kategorio:Geografio de Eritreo
Kategorija:Zemljopis Ekvadora	Kategorio:Geografio de Ekvadoro
Kategorija:Rijeke	Kategorio:Riveroj
Kategorija:Zemljopis Ugande	Kategorio:Geografio de Ugando
Kategorija:Zemljopis Uzbekistana	Kategorio:Geografio de Uzbekio
Kategorija:Zemljopis Izraela	Kategorio:Geografio de Israelo
Kategorija:Zemljopis Indonezije	Kategorio:Geografio de Indonezio
Kategorija:Zemljopis Sjeverne Koreje	Kategorio:Geografio de Nord-Koreio
Kategorija:Zemljopis Zimbabvea	Kategorio:Geografio de Zimbabvo
Kategorija:Zemljopis Čilea	Kategorio:Geografio de Ĉilio
Kategorija:Zemljopis Komora	Kategorio:Geografio de la Komoroj
Kategorija:Zemljopis Kostarike	Kategorio:Geografio de Kostariko
Kategorija:Zemljopis Kolumbije	Kategorio:Geografio de Kolombio
Kategorija:Zemljopis Demokratske Republike Kongo	Kategorio:Geografio de la Demokratia Respubliko Kongo
Kategorija:Zemljopis Kirgistana	Kategorio:Geografio de Kirgizio
Kategorija:Zemljopis Turske	Kategorio:Geografio de Turkio
Kategorija:Zemljopis Paragvaja	Kategorio:Geografio de Paragvajo
Kategorija:Zemljopis Papue Nove Gvineje	Kategorio:Geografio de Papuo-Nov-Gvineo
Kategorija:Zemljopis Perua	Kategorio:Geografio de Peruo
Kategorija:Zemljopis Finske	Kategorio:Geografio de Finnlando
Predložak:Suradnik he-3	Ŝablono:Vikipediisto he-3
Kategorija:Zemljopis Mađarske	Kategorio:Geografio de Hungario
Kategorija:Građevine u Rumunjskoj	Kategorio:Konstruaĵoj en Rumanio
Kategorija:Građevine u Londonu	Kategorio:Konstruaĵoj en Londono
Kategorija:Građevine u Srbiji	Kategorio:Konstruaĵoj en Serbio
Kategorija:Rijeke Gvineje	Kategorio:Riveroj en Gvineo
Kategorija:Rijeke Nigerije	Kategorio:Riveroj en Niĝerio
Kategorija:Rijeke Južnoafričke Republike	Kategorio:Riveroj en Sud-Afriko
Kategorija:Rijeke Rusije	Kategorio:Riveroj en Rusio
Kategorija:Rijeke Malija	Kategorio:Riveroj en Malio
Kategorija:Rijeke Benina	Kategorio:Riveroj en Benino
Predložak:Suradnik ru-1	Ŝablono:Vikipediisto ru-1
Kategorija:Rijeke Bosne i Hercegovine	Kategorio:Riveroj en Bosnio kaj Hercegovino
Kategorija:Rijeke Bolivije	Kategorio:Riveroj en Bolivio
Kategorija:Rijeke Brazila	Kategorio:Riveroj en Brazilo
Kategorija:Rijeke Srbije	Kategorio:Riveroj en Serbio
Kategorija:Rijeke Sudana	Kategorio:Riveroj en Sudano
Kategorija:Rijeke Švedske	Kategorio:Riveroj en Svedio
Kategorija:Rijeke Slovenije	Kategorio:Riveroj en Slovenio
Kategorija:Rijeke Argentine	Kategorio:Riveroj en Argentino
Kategorija:Rijeke Estonije	Kategorio:Riveroj en Estonio
Kategorija:Integrali	Kategorio:Integraloj
Kategorija:Rijeke Australije	Kategorio:Riveroj en Aŭstralio
Kategorija:Rijeke Indije	Kategorio:Riveroj en Barato
Kategorija:Rijeke Zambije	Kategorio:Riveroj en Zambio
Kategorija:Rijeke Kine	Kategorio:Riveroj en Ĉinio
Kategorija:Rijeke Češke	Kategorio:Riveroj en Ĉeĥio
Kategorija:Rijeke Kameruna	Kategorio:Riveroj en Kameruno
Predložak:Suradnik tr-1	Ŝablono:Vikipediisto tr-1
Predložak:Suradnik tr-3	Ŝablono:Vikipediisto tr-3
Kategorija:Rijeke Turske	Kategorio:Riveroj en Turkio
Kategorija:Rijeke Perua	Kategorio:Riveroj en Peruo
Kategorija:Znanstvenici po državama	Kategorio:Sciencistoj laŭ landoj
Kategorija:Tinamuovke	Kategorio:Tinamoformaj
Kategorija:Liječnici po državama	Kategorio:Kuracistoj laŭ landoj
Predložak:Suradnik zh-1	Ŝablono:Vikipediisto zh-1
Predložak:Suradnik zh-2	Ŝablono:Vikipediisto zh-2
Predložak:Suradnik zh-3	Ŝablono:Vikipediisto zh-3
Kategorija:Fizičari po državama	Kategorio:Fizikistoj laŭ nacieco
Kategorija:Izumitelji po državama	Kategorio:Inventistoj laŭ landoj
Kategorija:Biolozi po državama	Kategorio:Biologoj laŭ landoj
Kategorija:Novinari po državama	Kategorio:Ĵurnalistoj laŭ landoj
Kategorija:Povjesničari po državama	Kategorio:Historiistoj laŭ nacieco
Kategorija:Glazbenici po državama	Kategorio:Muzikistoj laŭ landoj
Kategorija:Kipari po državama	Kategorio:Skulptistoj laŭ landoj
Kategorija:Filozofi po državama	Kategorio:Filozofoj laŭ landoj
Kategorija:Istraživači po državama	Kategorio:Esploristoj laŭ nacieco
Kategorija:Slikari po državama	Kategorio:Pentristoj laŭ landoj
Kategorija:Promet Danske	Kategorio:Transporto en Danio
Kategorija:Promet Njemačke	Kategorio:Transporto en Germanio
Kategorija:Promet Rusije	Kategorio:Transporto en Rusio
Kategorija:Promet Litve	Kategorio:Transporto en Litovio
Kategorija:Promet SAD-a	Kategorio:Transporto en Usono
Kategorija:Promet Bosne i Hercegovine	Kategorio:Transporto en Bosnio kaj Hercegovino
Kategorija:Promet Brazila	Kategorio:Transporto en Brazilo
Kategorija:Promet Švicarske	Kategorio:Trafiko de Svislando
Kategorija:Promet Španjolske	Kategorio:Transporto en Hispanio
Kategorija:Promet Slovenije	Kategorio:Transporto en Slovenio
Kategorija:Promet Ukrajine	Kategorio:Transporto en Ukrainio
Kategorija:Promet Japana	Kategorio:Transporto en Japanio
Kategorija:Promet Hrvatske	Kategorio:Transporto en Kroatio
Kategorija:Životopisi, Kirgistan	Kategorio:Kirgizoj
Kategorija:Planine Slovačke	Kategorio:Montoj en Slovakio
Kategorija:Zambija	Kategorio:Zambio
Kategorija:Paragvajski političari	Kategorio:Paragvajaj politikistoj
Kategorija:Senegal	Kategorio:Senegalo
Kategorija:Iranski otoci	Kategorio:Insuloj en Irano
Kategorija:Muzeji po državama	Kategorio:Muzeoj laŭ landoj
Kategorija:Religija po državama	Kategorio:Religio laŭ landoj
Kategorija:Zrakoplovstvo po državama	Kategorio:Aviado laŭ landoj
Kategorija:Političari po državama	Kategorio:Politikistoj laŭ ŝtatoj
Kategorija:Politika Crne Gore	Kategorio:Politiko de Montenegro
Kategorija:Politika Bosne i Hercegovine	Kategorio:Politiko de Bosnio kaj Hercegovino
Kategorija:Politika Saudijske Arabije	Kategorio:Politiko de Sauda Arabio
Kategorija:Politika Srbije	Kategorio:Politiko de Serbio
Kategorija:Politika Slovenije	Kategorio:Politiko de Slovenio
Kategorija:Zemljopis Čada	Kategorio:Geografio de Ĉado
Kategorija:Politika Italije	Kategorio:Politiko de Italio
Kategorija:Politika Francuske	Kategorio:Politiko en Francio
Kategorija:Urbana geografija	Kategorio:Urba geografio
Kategorija:Povijest Rusije	Kategorio:Historio de Rusio
Kategorija:Povijest Litve	Kategorio:Historio de Litovio
Kategorija:Povijest Meksika	Kategorio:Historio de Meksiko
Kategorija:Povijest Bosne i Hercegovine	Kategorio:Historio de Bosnio kaj Hercegovino
Kategorija:Povijest Švedske	Kategorio:Historio de Svedio
Kategorija:Povijest Eritreje	Kategorio:Historio de Eritreo
Kategorija:Američki geografi	Kategorio:Usonaj geografoj
Kategorija:Povijest Austrije	Kategorio:Historio de Aŭstrio
Kategorija:Povijest Tunisa	Kategorio:Historio de Tunizio
Narodni preporod	Nacia renaskiĝo
Kategorija:Povijest Perua	Kategorio:Historio de Peruo
Kategorija:Oružane snage Irana	Kategorio:Armitaj fortoj de Irano
Kategorija:Religija u Maroku	Kategorio:Religio en Maroko
Kategorija:Religija na Malti	Kategorio:Religio en Malto
Kategorija:Religija u Srbiji	Kategorio:Religio en Serbio
Kategorija:Religija u Švedskoj	Kategorio:Religio en Svedio
Kategorija:Religija u Armeniji	Kategorio:Religio en Armenio
Kategorija:Religija u Portugalu	Kategorio:Religio en Portugalio
Kategorija:Šport u Nizozemskoj	Kategorio:Sporto en Nederlando
Kategorija:Šport na Novom Zelandu	Kategorio:Sporto en Nov-Zelando
Kategorija:Šport u Dominikanskoj Republici	Kategorio:Sporto en Domingo
Kategorija:Šport u Makedoniji	Kategorio:Sporto en Makedonio
Kategorija:Šport u SAD-u	Kategorio:Sporto en Usono
Kategorija:Šport u Venezueli	Kategorio:Sporto en Venezuelo
Kategorija:Šport u Senegalu	Kategorio:Sporto en Senegalo
Kategorija:Šport u Španjolskoj	Kategorio:Sporto en Hispanio
Kategorija:Šport u Armeniji	Kategorio:Sporto de Armenio
Kategorija:Šport u Alžiru	Kategorio:Sporto en Alĝerio
Kategorija:Šport u Urugvaju	Kategorio:Sporto en Urugvajo
Kategorija:Šport u Jugoslaviji	Kategorio:Sporto en Jugoslavio
Kategorija:Šport u Izraelu	Kategorio:Sporto en Israelo
Kategorija:Šport u Čileu	Kategorio:Sporto en Ĉilio
Kategorija:Šport u Kolumbiji	Kategorio:Sporto en Kolombio
Kategorija:Šport na Cipru	Kategorio:Sporto en Kipro
Kategorija:Šport u Francuskoj	Kategorio:Sporto en Francio
Kategorija:Šport u Finskoj	Kategorio:Sporto en Finnlando
