Afrika	Afriko
Kategoria:Matematikanë zviceranë	Kategorio:Svisaj matematikistoj
Kategoria:Matematikanë polakë	Kategorio:Polaj matematikistoj
Kategoria:Televizion	Kategorio:Televido
Kategoria:Vdekje 1945	Kategorio:Mortintoj en 1945
Kategoria:Basketboll	Kategorio:Korbopilkado
Kategoria:Vdekje 1963	Kategorio:Mortintoj en 1963
Kategoria:Teologë gjermanë	Kategorio:Germanaj teologoj
Kategoria:1833	Kategorio:1833
Kategoria:Teologë spanjollë	Kategorio:Hispanaj teologoj
Kategoria:Belgë	Kategorio:Belgoj
Kategoria:1832	Kategorio:1832
Kategoria:Vdekje 1930	Kategorio:Mortintoj en 1930
Kategoria:1822	Kategorio:1822
Kategoria:Skulptorë	Kategorio:Skulptistoj
Kategoria:Shekulli I	Kategorio:1-a jarcento
Kategoria:Shekulli XIV	Kategorio:14-a jarcento
Kategoria:Shekuj	Kategorio:Jarcentoj
Kategoria:Shekulli XIII	Kategorio:13-a jarcento
Kategoria:Shekulli XVI	Kategorio:16-a jarcento
Kategoria:Shekulli XII	Kategorio:12-a jarcento
Kategoria:Shekulli II	Kategorio:2-a jarcento
Kategoria:Shekulli IV	Kategorio:4-a jarcento
Kategoria:Shekulli V	Kategorio:5-a jarcento
Kategoria:Shekulli XVIII	Kategorio:18-a jarcento
Kategoria:Shekulli VI	Kategorio:6-a jarcento
Kategoria:Shekulli VIII	Kategorio:8-a jarcento
Kategoria:Racizëm	Kategorio:Rasismo
Kategoria:Gazetarë Kanadez	Kategorio:Kanadaj ĵurnalistoj
Kategoria:Shekulli IV p.e.s.	Kategorio:4-a jarcento a.K.
Kategoria:Pianistë	Kategorio:Pianistoj
Kategoria:Karate	Kategorio:Karateo
Kategoria:Politikanë spanjollë	Kategorio:Hispanaj politikistoj
Kategoria:Kompozitorë rusë	Kategorio:Komponistoj de Rusio
Kategoria:Kompozitorë francezë	Kategorio:Francaj komponistoj
Kategoria:Kompozitorë polakë	Kategorio:Polaj komponistoj
Kategoria:Kompozitorë gjermanë	Kategorio:Germanaj komponistoj
Kategoria:Kompozitorë austriakë	Kategorio:Aŭstraj komponistoj
Kategoria:Fizikanë danezë	Kategorio:Danaj fizikistoj
Kategoria:Këngëtarë spanjollë	Kategorio:Hispanaj kantistoj
Kategoria:Skulptorë italianë	Kategorio:Italaj skulptistoj
Kategoria:Aktorë indianë	Kategorio:Barataj aktoroj
Kategoria:Fizikanë rusë	Kategorio:Fizikistoj de Rusio
Kategoria:Këngëtarë serb	Kategorio:Serbaj kantistoj
Kategoria:Muzikantë grekë	Kategorio:Grekaj muzikistoj
Kategoria:Muzikantë irlandezë	Kategorio:Irlandaj muzikistoj
Kategoria:Muzikantë italianë	Kategorio:Italaj muzikistoj
Kategoria:Sportistë ukrainasë	Kategorio:Ukrainaj sportistoj
Kategoria:Sportistë spanjollë	Kategorio:Hispanaj sportistoj
Kategoria:1829	Kategorio:1829
Kategoria:Shkrimtarë brazilianë	Kategorio:Brazilaj verkistoj
Kategoria:Sportistë suedezë	Kategorio:Svedaj sportistoj
Kategoria:Frankfurt mbi Main	Kategorio:Frankfurto ĉe Majno
Kategoria:Ish provincat e Francës	Kategorio:Malnovaj provincoj de Francio
Kategoria:Gjinekologji	Kategorio:Ginekologio
Kategoria:Provinca në Holandë	Kategorio:Provincoj de Nederlando
Kategoria:Kompozitorë rumunë	Kategorio:Rumanaj komponistoj
Kategoria:Kompozitorë brazilianë	Kategorio:Brazilaj komponistoj
Kategoria:Kompozitorë italianë	Kategorio:Italaj komponistoj
Kategoria:Kompozitorë japonezë	Kategorio:Japanaj komponistoj
Kategoria:Kompozitorë kanadezë	Kategorio:Kanadaj komponistoj
Kategoria:Kompozitorë finlandez	Kategorio:Finnaj komponistoj
Kategoria:Kompozitorë hungarezë	Kategorio:Hungaraj komponistoj
Kategoria:Boksierë amerikanë	Kategorio:Usonaj boksistoj
Kategoria:Politikanë grekë	Kategorio:Grekaj politikistoj
Kategoria:Politikanë afrikano jugorë	Kategorio:Sudafrikaj politikistoj
Kategoria:Gjuhët iranike	Kategorio:Irana lingvaro
Kategoria:Politikanë gjermanë	Kategorio:Germanaj politikistoj
Kategoria:Muzikantë gjermanë	Kategorio:Germanaj muzikistoj
Kategoria:Politikanë meksikanë	Kategorio:Meksikaj politikistoj
Kategoria:Politikanë amerikanë	Kategorio:Usonaj politikistoj
Kategoria:Kimistë austriakë	Kategorio:Aŭstraj kemiistoj
Kategoria:Matematikanë austriakë	Kategorio:Aŭstraj matematikistoj
Kategoria:Xhamajkanë	Kategorio:Jamajkanoj
Kategoria:Pakistanezë	Kategorio:Pakistananoj
Kategoria:Politikanë zviceranë	Kategorio:Svisaj politikistoj
Kategoria:Kimistë belgë	Kategorio:Belgaj kemiistoj
Kategoria:Vdekje 1988	Kategorio:Mortintoj en 1988
Kategoria:Rusë	Kategorio:Rusoj
Kategoria:Politikanë britanikë	Kategorio:Britaj politikistoj
Kategoria:Politikanë australianë	Kategorio:Aŭstraliaj politikistoj
Kategoria:Skocezë	Kategorio:Skotoj
Kategoria:Politikanë jugosllavë	Kategorio:Jugoslavaj politikistoj
Kategoria:Politikanë izraelitë	Kategorio:Israelaj politikistoj
Kategoria:Shkencëtarë kroatë	Kategorio:Kroataj sciencistoj
Kategoria:Politikanë italianë	Kategorio:Italaj politikistoj
Kategoria:Politikanë indianë	Kategorio:Barataj politikistoj
Kategoria:Politikanë kanadezë	Kategorio:Kanadaj politikistoj
Kategoria:Izraelitë	Kategorio:Israelanoj
Kategoria:Politikanë kroatë	Kategorio:Kroataj politikistoj
Kategoria:Politikanë tunizianë	Kategorio:Tuniziaj politikistoj
Kategoria:Politikanë francezë	Kategorio:Francaj politikistoj
Kategoria:Sportistë amerikanë	Kategorio:Usonaj sportistoj
Kategoria:Politikanë finlandezë	Kategorio:Finnaj politikistoj
Kategoria:Meksikanë	Kategorio:Meksikanoj
Kategoria:Kroatë	Kategorio:Kroatoj
Kategoria:Ambasadorë	Kategorio:Ambasadoroj
Kategoria:Personazhe fiktive	Kategorio:Fikciuloj
Kategoria:Kimistë francezë	Kategorio:Francaj kemiistoj
Kategoria:Irlandezë	Kategorio:Irlandanoj
Kategoria:Matematikanë francezë	Kategorio:Francaj matematikistoj
Kategoria:Albume 1998	Kategorio:Muzikalbumoj aperintaj en 1998
Kategoria:Filozofë grekë	Kategorio:Grekaj filozofoj
Kategoria:Filozofë gjermanë	Kategorio:Germanaj filozofoj
Kategoria:Ngushtica detare	Kategorio:Markoloj
Kategoria:Filozofë italianë	Kategorio:Italaj filozofoj
Kategoria:Aktorë anglezë	Kategorio:Anglaj aktoroj
Kategoria:Vdekje 1823	Kategorio:Mortintoj en 1823
Kategoria:Muzika elektronike	Kategorio:Elektronika muziko
Kategoria:Muzika klasike	Kategorio:Klasika muziko
Kategoria:Jazz muzika	Kategorio:Ĵazo
Kategoria:Asteroide	Kategorio:Asteroidoj
Kategoria:Gjuhët Indo-Evropiane	Kategorio:Hindeŭropa lingvaro
Kategoria:Futbollistë francezë	Kategorio:Francaj futbalistoj
Kategoria:Kimistë suedezë	Kategorio:Svedaj kemiistoj
Kategoria:Kimistë hungarezë	Kategorio:Hungaraj kemiistoj
Kategoria:Liqene në Amerikën Veriore	Kategorio:Lagoj en Nordameriko
Kategoria:Liqene në Zvicër	Kategorio:Lagoj en Svislando
Kategoria:Liqene në Itali	Kategorio:Lagoj en Italio
Kategoria:Liqene në Oqeani	Kategorio:Lagoj en Oceanio
Kategoria:1742	Kategorio:1742
Kategoria:1771	Kategorio:1771
Kategoria:1789	Kategorio:1789
Kategoria:1796	Kategorio:1796
Kategoria:Aeroporte	Kategorio:Flughavenoj
Kategoria:1821	Kategorio:1821
Kategoria:1825	Kategorio:1825
Kategoria:1828	Kategorio:1828
Kategoria:1837	Kategorio:1837
Kategoria:Lindje 1838	Kategorio:Naskiĝintoj en 1838
Kategoria:1841	Kategorio:1841
Kategoria:1850	Kategorio:1850
Kategoria:Gjeofizikë	Kategorio:Geofiziko
Kategoria:1867	Kategorio:1867
Kategoria:1873	Kategorio:1873
Kategoria:1878	Kategorio:1878
Kategoria:1896	Kategorio:1896
Kategoria:Vdekje 1924	Kategorio:Mortintoj en 1924
Kategoria:Vdekje 1960	Kategorio:Mortintoj en 1960
Kategoria:1963	Kategorio:1963
Kategoria:Vdekje 1981	Kategorio:Mortintoj en 1981
Kategoria:Inxhinierë italianë	Kategorio:Italaj inĝenieroj
Kategoria:Vdekje 1999	Kategorio:Mortintoj en 1999
Kategoria:2012	Kategorio:2012
Kategoria:Elemente kimike	Kategorio:Kemiaj elementoj
Kategoria:Politikanë ganezë	Kategorio:Ganaaj politikistoj
Kategoria:Kimistë italianë	Kategorio:Italaj kemiistoj
Kategoria:Sportistë japonezë	Kategorio:Japanaj sportistoj
Kategoria:Sportistë italianë	Kategorio:Italaj sportistoj
Kategoria:Sportistë polakë	Kategorio:Polaj sportistoj
Kategoria:Sportistë kanadezë	Kategorio:Kanadaj sportistoj
Kategoria:Kimistë letonezë	Kategorio:Latvaj kemiistoj
Kategoria:Karateistë	Kategorio:Karateistoj
Kategoria:Këngëtarë anglezë	Kategorio:Anglaj kantistoj
Kategoria:Rock muzikantë	Kategorio:Rok-muzikistoj
Kategoria:Biznesmenë amerikanë	Kategorio:Usonaj entreprenistoj
Kategoria:Basketbollistë	Kategorio:Korbopilkistoj
Kategoria:Filozofë rusë	Kategorio:Rusaj filozofoj
Kategoria:Filozofë francezë	Kategorio:Francaj filozofoj
Kategoria:Filozofë danezë	Kategorio:Danaj filozofoj
Kategoria:Filozofë amerikanë	Kategorio:Usonaj filozofoj
Kategoria:Fizikanë amerikanë	Kategorio:Usonaj fizikistoj
Kategoria:Fizikanë anglezë	Kategorio:Anglaj fizikistoj
Kategoria:Futbollistë spanjollë	Kategorio:Hispaniaj futbalistoj
Kategoria:Futbollistë serbë	Kategorio:Serbaj futbalistoj
Kategoria:Futbollistë italianë	Kategorio:Italaj futbalistoj
Kategoria:Futbollistë danezë	Kategorio:Danaj futbalistoj
Kategoria:Futbollistë kroatë	Kategorio:Kroataj futbalistoj
Kategoria:Futbollistë sipas kombëtareve	Kategorio:Futbalistoj laŭ naciaj teamoj
Kategoria:Boksierë	Kategorio:Boksistoj
Kategoria:Kimistë polakë	Kategorio:Polaj kemiistoj
Kategoria:Fizikanë polakë	Kategorio:Polaj fizikistoj
Kategoria:Këngëtarë kinezë	Kategorio:Ĉinaj kantistoj
Kategoria:Këngëtarë norvegjezë	Kategorio:Norvegaj kantistoj
Kategoria:Këngëtarë brazilianë	Kategorio:Brazilaj kantistoj
Kategoria:Këngëtarë rusë	Kategorio:Kantistoj de Rusio
Kategoria:Këngëtarë australianë	Kategorio:Aŭstraliaj kantistoj
Kategoria:Këngëtarë portorikanë	Kategorio:Portorikaj kantistoj
Kategoria:Shkencëtarë	Kategorio:Sciencistoj
Kategoria:Eksplorues	Kategorio:Esploristoj
Kategoria:Aktorë japonezë	Kategorio:Japanaj aktoroj
Kategoria:Aktorë brazilianë	Kategorio:Brazilaj aktoroj
Kategoria:Aktorë australianë	Kategorio:Aŭstraliaj aktoroj
Kategoria:Aktorë kanadezë	Kategorio:Kanadaj aktoroj
Kategoria:Nintendo	Kategorio:Nintendo
Kategoria:Wikipedia:Artikuj të mirë	Kategorio:Legindaj artikoloj
Kategoria:Astronomë serbë	Kategorio:Serbaj astronomoj
Kategoria:Film-cung	Kategorio:Ĝermoj pri filmoj
Kategoria:Fizi-cung	Kategorio:Ĝermoj pri fiziko
Kategoria:Çmimi Nobel	Kategorio:Nobel-premio
Stampa:User pfl-1	Ŝablono:Vikipediisto pfl-1
Kategoria:Vdekje - Shekulli III	Kategorio:Mortintoj en la 3-a jarcento
Kategoria:Vdekje - Shekulli IV	Kategorio:Mortintoj en la 4-a jarcento
Kategoria:Vdekje - Shekulli IV p.e.s.	Kategorio:Mortintoj en la 4-a jarcento a.K.
Kategoria:Shekulli V p.e.s.	Kategorio:5-a jarcento a.K.
Kategoria:Shekulli VI p.e.s.	Kategorio:6-a jarcento a.K.
Kategoria:Shekulli VII p.e.s.	Kategorio:7-a jarcento a.K.
Kategoria:Vdekje - Shekulli IX	Kategorio:Mortintoj en la 9-a jarcento
Kategoria:Shekulli X p.e.s.	Kategorio:10-a jarcento a.K.
Kategoria:Shekulli XII p.e.s.	Kategorio:12-a jarcento a.K.
Kategoria:Shekulli XIII p.e.s.	Kategorio:13-a jarcento a.K.
Kategoria:Shekulli XV	Kategorio:15-a jarcento
Kategoria:Shekulli XV p.e.s.	Kategorio:15-a jarcento a.K.
Kategoria:Vdekje - Shekulli XVI	Kategorio:Mortintoj en la 16-a jarcento
Kategoria:Vdekje - Shekulli XVII	Kategorio:Mortintoj en la 17-a jarcento
Kategoria:Vdekje - Shekulli XVIII	Kategorio:Mortintoj en la 18-a jarcento
Kategoria:Vdekje - Shekulli XIX	Kategorio:Mortintoj en la 19-a jarcento
Kategoria:Vdekje - Shekulli XX	Kategorio:Mortintoj en la 20-a jarcento
Kategoria:Vdekje - Shekulli XXI	Kategorio:Mortintoj en la 21-a jarcento
Kategoria:Futboll sipas shteteve	Kategorio:Futbalo laŭ landoj
Kategoria:Politika në Shqipëri	Kategorio:Politiko de Albanio
Kategoria:Futboll në Francë	Kategorio:Futbalo en Francio
Kategoria:Gjeografia e Bullgarisë	Kategorio:Geografio de Bulgario
Kategoria:Gjeografia e Francës	Kategorio:Geografio de Francio
Kategoria:Lumenj në Greqi	Kategorio:Riveroj en Grekio
Kategoria:Lumenj në Zvicër	Kategorio:Riveroj en Svislando
Kategoria:Lumenj në Austri	Kategorio:Riveroj en Aŭstrio
Kategoria:Gjeorgji	Kategorio:Kartvelio
Kategoria:Afrikano jugorë	Kategorio:Sudafrikanoj
Kategoria:Moldavianë	Kategorio:Moldavoj
Kategoria:Serbë	Kategorio:Serboj
Kategoria:Shqiptarë	Kategorio:Personoj de Albanio
Kategoria:Australianë	Kategorio:Aŭstralianoj
Kategoria:Uruguajanë	Kategorio:Urugvajanoj
Kategoria:Kinezë	Kategorio:Ĉinoj
Kategoria:Ushtarakë serbë	Kategorio:Serbaj militistoj
Kategoria:Këngëtarë barbadianë	Kategorio:Barbadaj kantistoj
Kategoria:Këngëtarë ukrainasë	Kategorio:Ukrainaj kantistoj
Kategoria:Këngëtarë finlandez	Kategorio:Finnaj kantistoj
Kategoria:Kardiologji	Kategorio:Kardiologio
Kategoria:Ushtarakë amerikanë	Kategorio:Usonaj militistoj
Kategoria:Pneumologji	Kategorio:Pneŭmonologio
Kategoria:Sulltanët e Perandorisë Osmane	Kategorio:Osmanidaj imperiestroj
Kategoria:Mjekë kanadezë	Kategorio:Kanadaj kuracistoj
Kategoria:Aktorë venezuelanë	Kategorio:Venezuelaj aktoroj
Kategoria:Aktorë argjentinasë	Kategorio:Argentinaj aktoroj
Kategoria:Aktorë iranianë	Kategorio:Iranaj aktoroj
Kategoria:Aktorë polakë	Kategorio:Polaj aktoroj
Kategoria:Matematikanë italianë	Kategorio:Italaj matematikistoj
Kategoria:Historianë italianë	Kategorio:Italaj historiistoj
Kategoria:Shkrimtarë afrikano jugorë	Kategorio:Sudafrikaj verkistoj
Kategoria:Politikanë holandezë	Kategorio:Nederlandaj politikistoj
Kategoria:Politikanë maqedonë	Kategorio:Makedoniaj politikistoj
Kategoria:Politikanë boshnjakë	Kategorio:Bosnaj politikistoj
Kategoria:Politikanë afganë	Kategorio:Afganaj politikistoj
Kategoria:Politikanë iranianë	Kategorio:Iranaj politikistoj
Kategoria:Politikanë turq	Kategorio:Turkaj politikistoj
Kategoria:Politikanë pakistanezë	Kategorio:Pakistanaj politikistoj
Kategoria:Skulptorë spanjollë	Kategorio:Hispanaj skulptistoj
Kategoria:1702	Kategorio:1702
Kategoria:1735	Kategorio:1735
Kategoria:1808	Kategorio:1808
Kategoria:1824	Kategorio:1824
Kategoria:1826	Kategorio:1826
Kategoria:1831	Kategorio:1831
Kategoria:Vdekje 1835	Kategorio:Mortintoj en 1835
Kategoria:Vdekje 1848	Kategorio:Mortintoj en 1848
Kategoria:Vdekje 1868	Kategorio:Mortintoj en 1868
Kategoria:Vdekje 1874	Kategorio:Mortintoj en 1874
Kategoria:Vdekje 1888	Kategorio:Mortintoj en 1888
Kategoria:Vdekje 1929	Kategorio:Mortintoj en 1929
Kategoria:Vdekje 1933	Kategorio:Mortintoj en 1933
Kategoria:Vdekje 1961	Kategorio:Mortintoj en 1961
Kategoria:1968	Kategorio:1968
Kategoria:Vanuatu	Kategorio:Vanuatuo
Kategoria:Sporte në Azerbajxhani	Kategorio:Sporto en Azerbajĝano
Kategoria:Lumenj në Rumani	Kategorio:Riveroj en Rumanio
Kategoria:Lumenj në Bullgari	Kategorio:Riveroj en Bulgario
Kategoria:Këngëtarë turq	Kategorio:Turkaj kantistoj
Kategoria:Lumenj në Sllovaki	Kategorio:Riveroj en Slovakio
Kategoria:Xhamajkë	Kategorio:Jamajko
Kategoria:Këngëtarë meksikanë	Kategorio:Meksikaj kantistoj
Kategoria:Këngëtarë estonezë	Kategorio:Estonaj kantistoj
Kategoria:Aktorë sovjetikë	Kategorio:Sovetiaj aktoroj
Kategoria:Gazetari	Kategorio:Ĵurnalistiko
Kategoria:Shkrimtarë argjentinas	Kategorio:Argentinaj verkistoj
Kategoria:Kompozitorë grekë	Kategorio:Grekaj komponistoj
Kategoria:Kompozitorë suedezë	Kategorio:Svedaj komponistoj
Kategoria:Politikanë brazilianë	Kategorio:Brazilaj politikistoj
Kategoria:Politikanë suedezë	Kategorio:Svedaj politikistoj
Kategoria:Politikanë argjentinas	Kategorio:Argentinaj politikistoj
Kategoria:Politikanë shqiptarë	Kategorio:Albanaj politikistoj
Kategoria:Ishujt e Virgjër Britanikë	Kategorio:Britaj Virgulininsuloj
Kategoria:1981 në sport	Kategorio:Sporto en 1981
Kategoria:Kimistë zviceranë	Kategorio:Svisaj kemiistoj
Kategoria:1785	Kategorio:1785
Kategoria:1817	Kategorio:1817
Kategoria:1898	Kategorio:1898
Kategoria:1998	Kategorio:1998
Kategoria:Laosi	Kategorio:Laoso
Kategoria:Maldives	Kategorio:Maldivoj
Kategoria:Nepal	Kategorio:Nepalo
Kategoria:Shekulli II p.e.s.	Kategorio:2-a jarcento a.K.
Kategoria:Shekulli III p.e.s.	Kategorio:3-a jarcento a.K.
Kategoria:Lindje - Shekulli V p.e.s.	Kategorio:Naskiĝintoj en la 5-a jarcento a.K.
Kategoria:Rubiaceae	Kategorio:Rubiacoj
Kategoria:Shekulli IX p.e.s.	Kategorio:9-a jarcento a.K.
Kategoria:Vdekje - Shekulli X	Kategorio:Mortintoj en la 10-a jarcento
Kategoria:Shekulli XI p.e.s.	Kategorio:11-a jarcento a.K.
Kategoria:Vdekje - Shekulli XV	Kategorio:Mortintoj en la 15-a jarcento
Kategoria:Shekulli XVI p.e.s.	Kategorio:16-a jarcento a.K.
Kategoria:Shekulli XVII p.e.s.	Kategorio:17-a jarcento a.K.
Kategoria:Shekulli XIX p.e.s.	Kategorio:19-a jarcento a.K.
Kategoria:Shekulli XX p.e.s.	Kategorio:20-a jarcento a.K.
Kategoria:IUCN Red List least concern species	Kategorio:Internacia Ruĝa Listo de Endanĝeritaj Specioj
Kategoria:Gjeografia e Greqisë	Kategorio:Geografio de Grekio
Kategoria:Ekuadorianë	Kategorio:Ekvadoranoj
Kategoria:Uellsianë	Kategorio:Kimroj
Kategoria:Mjekë	Kategorio:Kuracistoj
Kategoria:Emiratet e Bashkuara Arabe	Kategorio:Unuiĝintaj Arabaj Emirlandoj
Kategoria:Cornaceae	Kategorio:Kornusacoj
Kategoria:Këngëtarë gjermanë	Kategorio:Germanaj kantistoj
Kategoria:Këngëtarë belgë	Kategorio:Belgaj kantistoj
Kategoria:Aktorë shqiptarë	Kategorio:Albanaj aktoroj
Kategoria:Aktorë francezë	Kategorio:Francaj aktoroj
Kategoria:Politikanë malazezë	Kategorio:Montenegraj politikistoj
Kategoria:Politikanë bjellorusë	Kategorio:Belorusaj politikistoj
Kategoria:Politikanë austriakë	Kategorio:Aŭstraj politikistoj
Kategoria:Vdekje 1795	Kategorio:Mortintoj en 1795
Kategoria:1855	Kategorio:1855
Kategoria:2003	Kategorio:2003
Kategoria:Lista (Politikë)	Kategorio:Listoj pri politiko
Kategoria:Vdekje - Shekulli III p.e.s.	Kategorio:Mortintoj en la 3-a jarcento a.K.
Kategoria:Vdekje - Shekulli VII	Kategorio:Mortintoj en la 7-a jarcento
Kategoria:Shekulli VIII p.e.s.	Kategorio:8-a jarcento a.K.
Kategoria:Shekulli IX	Kategorio:9-a jarcento
Kategoria:Vdekje - Shekulli XIV	Kategorio:Mortintoj en la 14-a jarcento
Kategoria:Shekulli XVIII p.e.s.	Kategorio:18-a jarcento a.K.
Kategoria:Gjeografia e Kosovës	Kategorio:Geografio de Kosovo
Kategoria:Stampa filmash	Kategorio:Ŝablono:Filmo
Kategoria:Spanjollë	Kategorio:Hispanoj
Kategoria:Kolumbianë	Kategorio:Kolombianoj
Kategoria:Dinasti kineze	Kategorio:Ĉinaj dinastioj
Kategoria:Bashkimi Sovjetik	Kategorio:Sovetunio
Kategoria:Stampa Bullgari	Kategorio:Ŝablono:Bulgario
Kategoria:Politikanë irakianë	Kategorio:Irakaj politikistoj
Kategoria:1971	Kategorio:1971
Kategoria:Stampa mjekësi	Kategorio:Ŝablono:Medicino
Kategoria:Stampa biologji	Kategorio:Ŝablono:Biologio
Kategoria:Stampa Francë	Kategorio:Ŝablono:Francio
Kategoria:Vdekje - Shekulli XIII	Kategorio:Mortintoj en la 13-a jarcento
Kategoria:Perandoria Osmane	Kategorio:Otomana Imperio
Kategoria:Stampa Infobox gjeografi	Kategorio:Informkesto:Geografio
Kategoria:Biota sipas kontinentit	Kategorio:Vivaĵoj laŭ kontinentoj
Kategoria:Shekulli I p.e.s.	Kategorio:1-a jarcento a.K.
Kategoria:Ajri	Kategorio:Atmosfero
Kategoria:Uells	Kategorio:Kimrio
Wikipedia:Harta e wikipedianëve	Vikipedio:Kartografio de la vikipediistoj
Kategoria:Liqene në Afrikë	Kategorio:Lagoj de Afriko
Kategoria:Balete	Kategorio:Baletoj
Stampa:Ed	Ŝablono:Redaktu
Kategoria:Vdekje - Vitet 1950	Kategorio:Mortintoj en 1950-1959
Kategoria:Vdekje sipas vitit	Kategorio:Mortintoj laŭ jaroj
Kategoria:Lindje sipas vitit	Kategorio:Naskiĝintoj laŭ jaroj
Kategoria:Kryetarë të Francës	Kategorio:Prezidantoj de Francio
Kategoria:Kryetarë të ShBA-ve	Kategorio:Prezidantoj de Usono
Kategoria:Historia e Evropës	Kategorio:Historio de Eŭropo
Kategoria:Neurologji	Kategorio:Neŭrologio
Kategoria:Kiribati	Kategorio:Kiribato
Kategoria:San Marino	Kategorio:San-Marino
Kategoria:Samoa	Kategorio:Samoo
Kategoria:Kosta Rika	Kategorio:Kostariko
Kategoria:Nikaragua	Kategorio:Nikaragvo
Kategoria:Bosnje dhe Hercegovin	Kategorio:Bosnio kaj Hercegovino
Kategoria:Norvegji	Kategorio:Norvegio
Kategoria:Barbados	Kategorio:Barbado
Kategoria:Panama	Kategorio:Panamo
Kategoria:Paraguai	Kategorio:Paragvajo
Kategoria:Fixhi	Kategorio:Fiĝioj
Kategoria:Papua Guinea e Re	Kategorio:Papuo-Nov-Gvineo
Kategoria:Ishuj Marshall	Kategorio:Marŝala Insularo
Kategoria:Lihtenshtajn	Kategorio:Liĥtenŝtejno
Kategoria:Ishujt Solomon	Kategorio:Salomonoj
Kategoria:Hondurasi	Kategorio:Honduro
Kategoria:Uruguai	Kategorio:Urugvajo
Kategoria:Andorrë	Kategorio:Andoro
Kategoria:Serbi	Kategorio:Serbio
Kategoria:Belizë	Kategorio:Belizo
Kategoria:Salvador	Kategorio:Salvadoro
Kategoria:Haiti	Kategorio:Haitio
Kategoria:Ekuadorë	Kategorio:Ekvadoro
Kategoria:Peru	Kategorio:Peruo
Kategoria:Dominikë	Kategorio:Dominiko
Kategoria:Bolivi	Kategorio:Bolivio
Kategoria:Shqipëri	Kategorio:Albanio
Kategoria:Shtete në Oqeani	Kategorio:Oceaniaj landoj
Kategoria:Monako	Kategorio:Monako
Kategoria:Peshq	Kategorio:Fiŝoj
Kategoria:At kishe	Kategorio:Patroj de la Eklezio
Kategoria:Mitologji	Kategorio:Mitologio
Kategoria:Perimtari	Kategorio:Legomoj
Kategoria:Fruta	Kategorio:Fruktoj
Kategoria:Dialekte	Kategorio:Dialektoj
Kategoria:Historianë myslimanë	Kategorio:Islamaj historiistoj
Kategoria:Fjalorë	Kategorio:Vortaroj
Kategoria:Parti politike në ShBA	Kategorio:Politikaj partioj de Usono
Kategoria:Patologji	Kategorio:Patologio
Kategoria:Parti politike	Kategorio:Politikaj partioj
Kategoria:Magnoliopsida	Kategorio:Magnoliopsidoj
Kategoria:Fizika e materieve të kondensuara	Kategorio:Fiziko de kondensita materio
Kategoria:Kampionati Botëror i Futbollit 2010	Kategorio:Futbala Mondpokalo 2010
Kategoria:Filma 1915	Kategorio:Filmoj aperintaj en 1915
Kategoria:Filma 1922	Kategorio:Filmoj aperintaj en 1922
Kategoria:Filma 1927	Kategorio:Filmoj aperintaj en 1927
Kategoria:Filma 1923	Kategorio:Filmoj aperintaj en 1923
Kategoria:Filma 1946	Kategorio:Filmoj aperintaj en 1946
Kategoria:Filma 1966	Kategorio:Filmoj aperintaj en 1966
Kategoria:Filma 1953	Kategorio:Filmoj aperintaj en 1953
Kategoria:Filma 1954	Kategorio:Filmoj aperintaj en 1954
Kategoria:Filma 1960	Kategorio:Filmoj aperintaj en 1960
Kategoria:Filma 1964	Kategorio:Filmoj aperintaj en 1964
Kategoria:Filma 1963	Kategorio:Filmoj aperintaj en 1963
Kategoria:Filma 1962	Kategorio:Filmoj aperintaj en 1962
Kategoria:Filma 1965	Kategorio:Filmoj aperintaj en 1965
Kategoria:Filma 1957	Kategorio:Filmoj aperintaj en 1957
Kategoria:Filma 1974	Kategorio:Filmoj aperintaj en 1974
Kategoria:Filma 1973	Kategorio:Filmoj aperintaj en 1973
Kategoria:Filma 1976	Kategorio:Filmoj aperintaj en 1976
Kategoria:Filma 1971	Kategorio:Filmoj aperintaj en 1971
Kategoria:Filma 1968	Kategorio:Filmoj aperintaj en 1968
Kategoria:Filma 1980	Kategorio:Filmoj aperintaj en 1980
Kategoria:Filma 2003	Kategorio:Filmoj aperintaj en 2003
Kategoria:Filma 1991	Kategorio:Filmoj aperintaj en 1991
Kategoria:Filma 1999	Kategorio:Filmoj aperintaj en 1999
Kategoria:Filma 1996	Kategorio:Filmoj aperintaj en 1996
Kategoria:Filma 1994	Kategorio:Filmoj aperintaj en 1994
Kategoria:Filma 1989	Kategorio:Filmoj aperintaj en 1989
Kategoria:Filma 1997	Kategorio:Filmoj aperintaj en 1997
Kategoria:Filma 2002	Kategorio:Filmoj aperintaj en 2002
Kategoria:Filma 2004	Kategorio:Filmoj aperintaj en 2004
Kategoria:Filma 1995	Kategorio:Filmoj aperintaj en 1995
Kategoria:Filma 2005	Kategorio:Filmoj aperintaj en 2005
Kategoria:Filma 2007	Kategorio:Filmoj aperintaj en 2007
Kategoria:Filma 2008	Kategorio:Filmoj aperintaj en 2008
Kategoria:Filma 2010	Kategorio:Filmoj aperintaj en 2010
Kategoria:Filma 2011	Kategorio:Filmoj aperintaj en 2011
Kategoria:Filma 2009	Kategorio:Filmoj aperintaj en 2009
Kategoria:Filma frëngjisht	Kategorio:Francaj filmoj
Kategoria:Gjuha latine	Kategorio:Latina lingvo
Kategoria:Gjuha gjermane	Kategorio:Germana lingvo
