Afrika	Afriko
Kategorija:Montpellier	Kategorio:Montpellier
Kategorija:Rock grupe	Kategorio:Rokmuzikaj grupoj
Kategorija:Monosaharidi	Kategorio:Unusakaridoj
Šablon:Gradovi u Njemačkoj	Ŝablono:Urboj en Germanio
Kategorija:Logika u računarstvu	Kategorio:Logiko en komputiko
Kategorija:Matematika izračunavanja	Kategorio:Matematiko de komputanta
Kategorija:Mediteran	Kategorio:Mediteraneo
Kategorija:Metz	Kategorio:Metz
Kategorija:Iranski muzičari	Kategorio:Iranaj muzikistoj
Kategorija:Country muzika	Kategorio:Kontreo
Kategorija:Mjuzikli	Kategorio:Muzikaloj
Kategorija:Transport u Sjevernoj Americi	Kategorio:Transporto en Nordameriko
Kategorija:Transport u Evropi	Kategorio:Transporto en Eŭropo
Kategorija:Upravljanje otpadom	Kategorio:Rubmastrumado
Kategorija:Strateški menadžment	Kategorio:Strategia regado
Kategorija:Pokretači računarskih igara	Kategorio:Ludmotoroj
Kategorija:Ranunculales	Kategorio:Ranunkolaloj
Kategorija:Glodari	Kategorio:Ronĝuloj
Kategorija:Formalne nauke	Kategorio:Formalaj sciencoj
Kategorija:Mašinski inženjering	Kategorio:Mekanika inĝenierado
Kategorija:Historija matematike	Kategorio:Historio de matematiko
Kategorija:Čuvašija	Kategorio:Ĉuvaŝio
Kategorija:Manhattan	Kategorio:Manhatano
Kategorija:9. arondisman (Pariz)	Kategorio:9-a arondismento de Parizo
Kategorija:Hakasija	Kategorio:Ĥakasio
Kategorija:8. arondisman (Pariz)	Kategorio:8-a arondismento de Parizo
Kategorija:7. arondisman (Pariz)	Kategorio:7-a arondismento de Parizo
Kategorija:6. arondisman (Pariz)	Kategorio:6-a arondismento de Parizo
Kategorija:5. arondisman (Pariz)	Kategorio:5-a arondismento de Parizo
Kategorija:4. arondisman (Pariz)	Kategorio:4-a arondismento de Parizo
Kategorija:3. arondisman (Pariz)	Kategorio:3-a arondismento de Parizo
Kategorija:2. arondisman (Pariz)	Kategorio:2-a arondismento de Parizo
Kategorija:18. arondisman (Pariz)	Kategorio:18-a arondismento de Parizo
Kategorija:17. arondisman (Pariz)	Kategorio:17-a arondismento de Parizo
Kategorija:16. arondisman (Pariz)	Kategorio:16-a arondismento de Parizo
Kategorija:15. arondisman (Pariz)	Kategorio:15-a arondismento de Parizo
Kategorija:14. arondisman (Pariz)	Kategorio:14-a arondismento de Parizo
Kategorija:13. arondisman (Pariz)	Kategorio:13-a arondismento de Parizo
Kategorija:12. arondisman (Pariz)	Kategorio:12-a arondismento de Parizo
Kategorija:11. arondisman (Pariz)	Kategorio:11-a arondismento de Parizo
Kategorija:1. arondisman (Pariz)	Kategorio:1-a arondismento de Parizo
Kategorija:Oblast Ruhr	Kategorio:Ruhr-regiono
Kategorija:Spiskovi vezani za nauku	Kategorio:Sciencaj listoj
Kategorija:Spiskovi građevina i struktura	Kategorio:Listoj de konstruaĵoj
Kategorija:Arhitektonski spiskovi	Kategorio:Listoj pri arkitekturo
Kategorija:Kontroverze	Kategorio:Diskutoj
Kategorija:Dekorativne umjetnosti	Kategorio:Dekoracia arto
Kategorija:Otpad	Kategorio:Rubo
Šablon:US patent	Ŝablono:Usona patento
Kategorija:Melilla	Kategorio:Melilo
Kategorija:U začetku, Kanada	Kategorio:Ĝermoj pri Kanado
Kategorija:Rumunski predsjednici	Kategorio:Prezidantoj de Rumanio
Kategorija:Osnovni meteorološki koncepti i fenomeni	Kategorio:Meteologia grando
Kategorija:Gotička arhitektura u Francuskoj	Kategorio:Gotika arkitekturo en Francio
Kategorija:Arhitektura u Japanu	Kategorio:Japana arkitekturo
Kategorija:Arhitektura u Švicarskoj	Kategorio:Arkitekturo de Svislando
Kategorija:1880te arhitektura	Kategorio:Konstruaĵoj aperintaj en 1880-1889
Kategorija:Islamska arhitektura	Kategorio:Islama arkitekturo
Šablon:Zastava države MOK alias LAT	Ŝablono:Lando flago IOK LAT
Šablon:Zastava države MOK alias KUW	Ŝablono:Lando flago IOK KUW
Kategorija:Obične diferencijalne jednačine	Kategorio:Ordinaraj diferencialaj ekvacioj
Kategorija:Parcijalne diferencijalne jednačine	Kategorio:Partaj diferencialaj ekvacioj
Šablon:NOG-D	Ŝablono:Fb-rt
Kategorija:Mjesta	Kategorio:Geografiaj lokoj
Kategorija:Sportska takmičenja u Njemačkoj	Kategorio:Sportaj eventoj en Germanio
Iracionalizam	Neraciismo
Kategorija:Festivali po državama	Kategorio:Festivaloj laŭ landoj
Kategorija:Dokumentarni filmovi	Kategorio:Dokumentaj filmoj
Kategorija:Švicarska književnost	Kategorio:Svisa literaturo
Kategorija:Austrijska književnost	Kategorio:Aŭstra literaturo
Kategorija:Muzika u Češkoj	Kategorio:Ĉeĥa muziko
Kategorija:Muzika u Kolumbiji	Kategorio:Kolombia muziko
Kategorija:Muzika na Filipinima	Kategorio:Filipina muziko
Kategorija:Iranski narodi	Kategorio:Iranlingvaj etnoj
Kategorija:Meditacija	Kategorio:Meditado
Kategorija:Naučno modeliranje	Kategorio:Scienca modelado
Kategorija:Kompanije u Meksiku	Kategorio:Meksikaj firmaoj
Kategorija:Kompanije u Sloveniji	Kategorio:Slovenaj firmaoj
Kategorija:Kompanije u Keniji	Kategorio:Kenjaj firmaoj
Kategorija:Škole	Kategorio:Lernejoj
Kategorija:Turističke atrakcije u Kanadi	Kategorio:Vizitindaĵoj en Kanado
Kategorija:Hemijske mješavine	Kategorio:Miksaĵoj
Kategorija:Svjetionici po državama	Kategorio:Lumturoj laŭ lando
Kategorija:Mayotte	Kategorio:Majoto
Kategorija:Avijacija u Sjedinjenim Američkim Državama	Kategorio:Aviado en Usono
Kategorija:Avijacija u Australiji	Kategorio:Aviado en Aŭstralio
Kategorija:Avijacija u Turskoj	Kategorio:Aviado en Turkio
Kategorija:Aerodromi u Holandiji	Kategorio:Flughavenoj de Nederlando
Kategorija:Aerodromi u Maroku	Kategorio:Flughavenoj de Maroko
Kategorija:Aerodromi u Bosni i Hercegovini	Kategorio:Flughavenoj de Bosnio kaj Hercegovino
Kategorija:Avionske kompanije u Sjedinjenim Američkim Državama	Kategorio:Usonaj flugkompanioj
Kategorija:Avionske kompanije u Sloveniji	Kategorio:Slovenaj flugkompanioj
Kategorija:Avionske kompanije u Australiji	Kategorio:Aŭstraliaj flugkompanioj
Kategorija:Avionske kompanije u Austriji	Kategorio:Aŭstraj flugkompanioj
Kategorija:Avionske kompanije u Keniji	Kategorio:Kenjaj flugkompanioj
Kategorija:Avionske kompanije u Hrvatskoj	Kategorio:Kroataj flugkompanioj
Kategorija:Putevi u Španiji	Kategorio:Ŝoseoj en Hispanio
Kategorija:Vojno-industrijski kompleks	Kategorio:Armea-industria komplekso
Kategorija:Kanadske TV serije	Kategorio:Kanadaj televidaj serioj
Kategorija:Britanski časopisi	Kategorio:Britaj gazetoj
Kategorija:Austrijski prevodioci	Kategorio:Aŭstraj tradukistoj
Kategorija:Lipidi	Kategorio:Lipidoj
Kategorija:Ljubljana	Kategorio:Ljubljano
Kategorija:Linz	Kategorio:Linco
Kategorija:Lima	Kategorio:Limo (Peruo)
Kategorija:Lille	Kategorio:Lille
Kategorija:Kompanije u Hrvatskoj	Kategorio:Kroataj firmaoj
Kategorija:Logaritmi	Kategorio:Logaritmoj
Kategorija:Kompanije u Austriji	Kategorio:Aŭstraj firmaoj
Kategorija:Lübeck	Kategorio:Lübeck
Kategorija:Zdravlje	Kategorio:Sano
Kategorija:Hrvatski filmovi	Kategorio:Kroataj filmoj
Juruk-hai	Uruk-hajoj
Kategorija:Biciklizam	Kategorio:Biciklado
Kategorija:Gradovi u Maineu	Kategorio:Urboj de Majno
Kategorija:Geografija Mainea	Kategorio:Geografio de Majno
Kategorija:Geografija po mjestima	Kategorio:Geografio laŭ loko
Kategorija:Filmovi na francuskom jeziku	Kategorio:Francalingvaj filmoj
Šablon:Istočna Njemačka	Ŝablono:GDR
Kategorija:Šablon:Turska	Kategorio:Ŝablono:Turkio
Kategorija:Pozorišta u Francuskoj	Kategorio:Franca teatro
Kategorija:Modernizam	Kategorio:Moderno
Kategorija:Političke partije u Crnoj Gori	Kategorio:Politikaj partioj de Montenegro
Kategorija:Političke stranke u Belgiji	Kategorio:Politikaj partioj de Belgio
Kategorija:Političke stranke u Srbiji	Kategorio:Politikaj partioj de Serbio
Kategorija:Političke stranke u Ukrajini	Kategorio:Politikaj partioj de Ukrainio
Kategorija:Političke stranke u Izraelu	Kategorio:Politikaj partioj de Israelo
Kategorija:Savez nezavisnih država	Kategorio:Komunumo de Sendependaj Ŝtatoj
Kategorija:Pop muzika	Kategorio:Popmuziko
Kategorija:Političke stranke u Bosni i Hercegovini	Kategorio:Politikaj partioj de Bosnio kaj Hercegovino
Kategorija:Ketoni	Kategorio:Ketonoj
Kategorija:Knjige 1936.	Kategorio:Libroj aperintaj en 1936
Kategorija:Knjige 1906.	Kategorio:Libroj aperintaj en 1906
Kategorija:Političke stranke u Austriji	Kategorio:Politikaj partioj de Aŭstrio
Kategorija:Simboli Maroka	Kategorio:Naciaj simboloj de Maroko
Kategorija:Političke stranke u Libanu	Kategorio:Politikaj partioj de Libano
Kategorija:Arhitektura u Španiji	Kategorio:Hispana arkitekturo
Kategorija:Arhitektura u Austriji	Kategorio:Arkitekturo de Aŭstrio
Kategorija:Arhitektura u Egiptu	Kategorio:Egipta arkitekturo
Kategorija:Arhitektura u Poljskoj	Kategorio:Pola arkitekturo
Kategorija:Arhitektura u Francuskoj	Kategorio:Franca arkitekturo
Kategorija:Građevine i strukture u Južnoafričkoj Republici	Kategorio:Konstruaĵoj en Sud-Afriko
Kategorija:Građevine i strukture u Norveškoj	Kategorio:Konstruaĵoj en Norvegio
Kategorija:Građevine i strukture u Rusiji	Kategorio:Konstruaĵoj en Rusio
Kategorija:Građevine i strukture u Maroku	Kategorio:Konstruaĵoj en Maroko
Kategorija:Građevine i strukture u Vijetnamu	Kategorio:Konstruaĵoj en Vjetnamio
Kategorija:Građevine i strukture u Bugarskoj	Kategorio:Konstruaĵoj en Bulgario
Kategorija:Građevine i strukture u Brazilu	Kategorio:Konstruaĵoj en Brazilo
Kategorija:Građevine i strukture u Švedskoj	Kategorio:Konstruaĵoj en Svedio
Kategorija:Građevine i strukture u Švicarskoj	Kategorio:Konstruaĵoj en Svislando
Kategorija:Građevine i strukture u Siriji	Kategorio:Konstruaĵoj en Sirio
Kategorija:Građevine i strukture u Ujedinjenom Kraljevstvu	Kategorio:Konstruaĵoj en Britio
Kategorija:Građevine i strukture u Egiptu	Kategorio:Konstruaĵoj en Egiptio
Šablon:JD-stara	Ŝablono:Bildo malnova
Kategorija:Građevine i strukture u Tunisu	Kategorio:Konstruaĵoj en Tunizio
Kategorija:Građevine i strukture u Portugalu	Kategorio:Konstruaĵoj en Portugalio
Kategorija:Građevine i strukture u Mađarskoj	Kategorio:Konstruaĵoj en Hungario
Kategorija:Mostovi u Rumuniji	Kategorio:Pontoj en Rumanio
Kategorija:Mostovi u Bosni i Hercegovini	Kategorio:Pontoj en Bosnio kaj Hercegovino
Kategorija:Mostovi u Francuskoj	Kategorio:Pontoj en Francio
Kategorija:Sportski objekti u Njemačkoj	Kategorio:Sportejoj en Germanio
Kategorija:Građevine i strukture u Danskoj	Kategorio:Konstruaĵoj en Danio
Kategorija:Arhitektura u Kanadi	Kategorio:Kanada arĥitekturo
Kategorija:Pseudonaučnici	Kategorio:Pseŭdosciencistoj
Kategorija:Etnologija	Kategorio:Etnologio
Kategorija:Lordi albumi	Kategorio:Muzikalbumoj de Lordi
Kategorija:Arhitekte Antičkog Rima	Kategorio:Romiaj arkitektoj
Šablon:Pad	Ŝablono:Pad
Kategorija:Asocijacija američkih univerziteta	Kategorio:Asocio de Usonaj Universitatoj
Šablon:Nevalidni ISBN brojevi	Ŝablono:Malĝusta ISBN
Kategorija:Muzički albumi	Kategorio:Muzikaj albumoj
Kategorija:Snimljena muzika	Kategorio:Registrita muziko
Šablon:Cite pmid	Ŝablono:Cite pmid
Modul:BaseConvert	Modulo:BaseConvert
Kategorija:Boulogne-Billancourt	Kategorio:Boulogne-Billancourt
Šablon:Pravilo-kolone	Ŝablono:Kolumno-regulo
Šablon:Columns-list	Ŝablono:Kolumnoj-listo
Šablon:CompactTable	Ŝablono:KompaktaTabelo
Kategorija:Nogometni klubovi u Brazilu	Kategorio:Brazilaj futbalteamoj
Kategorija:Nogometni klubovi u Rusiji	Kategorio:Rusiaj futbalteamoj
Šablon:Zastava	Ŝablono:Flago
Kategorija:2011 u Evropi	Kategorio:2011 en Eŭropo
Kategorija:Pop muzičari	Kategorio:Popmuzikistoj
Šablon:Zastava države MOK alias ANT	Ŝablono:Lando flago IOK ANT
Šablon:Zastava države MOK alias ARU	Ŝablono:Lando flago IOK ARU
Šablon:Zastava države MOK alias AUS	Ŝablono:Lando flago IOK AUS
Šablon:Zastava države MOK alias BAR	Ŝablono:Lando flago IOK BAR
Šablon:Zastava države MOK alias BEL	Ŝablono:Lando flago IOK BEL
Šablon:Zastava države MOK alias BEN	Ŝablono:Lando flago IOK BEN
Šablon:Zastava države MOK alias BER	Ŝablono:Lando flago IOK BER
Šablon:Zastava države MOK alias BIH	Ŝablono:Lando flago IOK BIH
Šablon:Zastava države MOK alias BIZ	Ŝablono:Lando flago IOK BIZ
Šablon:Zastava države MOK alias BRN	Ŝablono:Lando flago IOK BRN
Šablon:Zastava države MOK alias BUL	Ŝablono:Lando flago IOK BUL
Šablon:Zastava države MOK alias CAY	Ŝablono:Lando flago IOK CAY
Šablon:Zastava države MOK alias CGO	Ŝablono:Lando flago IOK CGO
Šablon:Zastava države MOK alias CHA	Ŝablono:Lando flago IOK CHA
Šablon:Zastava države MOK alias COK	Ŝablono:Lando flago IOK COK
Šablon:Zastava države MOK alias CUB	Ŝablono:Lando flago IOK CUB
Šablon:Zastava države MOK alias CZE	Ŝablono:Lando flago IOK CZE
Šablon:Zastava države MOK alias DJI	Ŝablono:Lando flago IOK DJI
Šablon:Zastava države MOK alias ESA	Ŝablono:Lando flago IOK ESA
Šablon:Zastava države MOK alias EST	Ŝablono:Lando flago IOK EST
Šablon:Zastava države MOK alias GAB	Ŝablono:Lando flago IOK GAB
Šablon:Zastava države MOK alias GEO	Ŝablono:Lando flago IOK GEO
Šablon:Zastava države MOK alias GUI	Ŝablono:Lando flago IOK GUI
Šablon:Zastava države MOK alias GUY	Ŝablono:Lando flago IOK GUY
Šablon:Zastava države MOK alias HAI	Ŝablono:Lando flago IOK HAI
Šablon:Zastava države MOK alias HON	Ŝablono:Lando flago IOK HON
Šablon:Zastava države MOK alias INA	Ŝablono:Lando flago IOK INA
Šablon:Zastava države MOK alias IND	Ŝablono:Lando flago IOK IND
Šablon:Zastava države MOK alias IRQ	Ŝablono:Lando flago IOK IRQ
Šablon:Zastava države MOK alias ISR	Ŝablono:Lando flago IOK ISR
Šablon:Zastava države MOK alias JOR	Ŝablono:Lando flago IOK JOR
Šablon:Zastava države MOK alias JPN	Ŝablono:Lando flago IOK JPN
Šablon:Zastava države MOK alias KAZ	Ŝablono:Lando flago IOK KAZ
Šablon:Zastava države MOK alias KEN	Ŝablono:Lando flago IOK KEN
Šablon:Jezik-pl	Ŝablono:Lang-pl
Kategorija:Šabloni muzičkih žanrova	Kategorio:Ŝablono:Muzikaj ĝenroj
Kategorija:Vojna historija Afrike	Kategorio:Milita historio de Afriko
Kategorija:Fiktivni liječnici	Kategorio:Fikciaj kuracistoj
Kategorija:Fiktivne građevine	Kategorio:Fikciaj konstruaĵoj
Kategorija:Francuski generali	Kategorio:Francaj generaloj
Kategorija:Sirijski predsjednici	Kategorio:Prezidentoj de Sirio
Kategorija:Sveti Bartolomej	Kategorio:Saint-Barthélemy
Kategorija:Umjetnine	Kategorio:Artaĵoj
Kategorija:Olimpijski gradovi	Kategorio:Olimpikaj urboj
Kategorija:Vijeće ministara Bosne i Hercegovine	Kategorio:Registaro de Bosnio kaj Hercegovino
Kategorija:Franjevci	Kategorio:Franciskanoj
Kategorija:Šahovska otvaranja	Kategorio:Ŝakaj malfermadoj
Kategorija:Historijske valute	Kategorio:Historiaj monunuoj
Kategorija:Azerbejdžanski dirigenti	Kategorio:Azeraj dirigentoj
Kategorija:Egipatske božice	Kategorio:Egiptaj diinoj
Kategorija:Španske provincije	Kategorio:Provincoj de Hispanio
Kategorija:Dušik	Kategorio:Nitrogeno
Kategorija:Austrijski časopisi	Kategorio:Aŭstriaj gazetoj
Kategorija:Solingen	Kategorio:Solingen
Kategorija:Austrijski biskupi	Kategorio:Aŭstraj episkopoj
Kategorija:Mehanika kontinuuma	Kategorio:Kontinuaĵa mekaniko
Šablon:Zastava države MOK alias KSA	Ŝablono:Lando flago IOK KSA
Šablon:Zastava države MOK alias KGZ	Ŝablono:Lando flago IOK KGZ
Šablon:Zastava države MOK alias KOR	Ŝablono:Lando flago IOK KOR
Šablon:Zastava države MOK alias LAO	Ŝablono:Lando flago IOK LAO
Šablon:Zastava države MOK alias LTU	Ŝablono:Lando flago IOK LTU
Šablon:Zastava države MOK alias MAW	Ŝablono:Lando flago IOK MAW
Šablon:Zastava države MOK alias MDV	Ŝablono:Lando flago IOK MDV
Šablon:Zastava države MOK alias MAD	Ŝablono:Lando flago IOK MAD
Šablon:Zastava države MOK alias LES	Ŝablono:Lando flago IOK LES
Šablon:Zastava države MOK alias MDA	Ŝablono:Lando flago IOK MDA
Šablon:Zastava države MOK alias MLI	Ŝablono:Lando flago IOK MLI
Šablon:Zastava države MOK alias MLT	Ŝablono:Lando flago IOK MLT
Šablon:Zastava države MOK alias NAM	Ŝablono:Lando flago IOK NAM
Šablon:Zastava države MOK alias MYA	Ŝablono:Lando flago IOK MYA
Šablon:Zastava države MOK alias PAN	Ŝablono:Lando flago IOK PAN
Šablon:Zastava države MOK alias PER	Ŝablono:Lando flago IOK PER
Šablon:Zastava države MOK alias PHI	Ŝablono:Lando flago IOK PHI
Šablon:Zastava države MOK alias QAT	Ŝablono:Lando flago IOK QAT
Šablon:Zastava države MOK alias RSA	Ŝablono:Lando flago IOK RSA
Šablon:Zastava države MOK alias RUS	Ŝablono:Lando flago IOK RUS
Šablon:Zastava države MOK alias SIN	Ŝablono:Lando flago IOK SIN
Šablon:Zastava države MOK alias SRB	Ŝablono:Lando flago IOK SRB
Šablon:Zastava države MOK alias SUR	Ŝablono:Lando flago IOK SUR
Šablon:Zastava države MOK alias THA	Ŝablono:Lando flago IOK THA
Šablon:Zastava države MOK alias USA	Ŝablono:Lando flago IOK USA
Šablon:Sastav Hrvatske na EP 2008	Ŝablono:Kroata nacia teamo - Eŭropa Futbal-Ĉampionado 2008
Šablon:Azijske valute	Ŝablono:Valutoj de Azio
Šablon:Američke valute	Ŝablono:Valutoj de Ameriko
Kategorija:Žanrovi	Kategorio:Ĝenroj
Kategorija:Pravo po temama	Kategorio:Juro laŭ fako
Kategorija:Flandrija	Kategorio:Flandrio
Kategorija:Historičari po oblasti proučavanja	Kategorio:Historiistoj laŭ studfakoj
Kategorija:Euro	Kategorio:Eŭro
Kategorija:Fiziologija	Kategorio:Fiziologio
Kategorija:Njemačke filmske komedije	Kategorio:Germanaj komediaj filmoj
Kategorija:Östergötland	Kategorio:Ostrogotio
Kategorija:Provincija Zonguldak	Kategorio:Provinco Zonguldak
Kategorija:Zoarcidae	Kategorio:Zoarcedoj
Kategorija:Zingiberaceae	Kategorio:Zingibracoj
Kategorija:Računarske igre po kompaniji	Kategorio:Videoludoj laŭ firmao
Kategorija:Zagreb	Kategorio:Zagrebo
Kategorija:Konstante	Kategorio:Konstantoj
Kategorija:Jugoslavenski sportisti	Kategorio:Jugoslaviaj sportistoj
Kategorija:2011 katastrofe	Kategorio:Katastrofoj de 2011
Kategorija:Vjerski objekti u Siriji	Kategorio:Religiaj konstruaĵoj en Sirio
Kategorija:Godine u Francuskoj	Kategorio:Francio laŭ jaro
Kategorija:Bosanskohercegovačka književnost	Kategorio:Bosna literaturo
Kategorija:Crnogorska književnost	Kategorio:Montenegra literaturo
Kategorija:Würzburg	Kategorio:Würzburg
Kategorija:Španske literarne nagrade	Kategorio:Hispanaj literaturaj premioj
Kategorija:Prvi svjetski rat po državama	Kategorio:Unua mondmilito laŭ landoj
Kategorija:1938 radovi	Kategorio:Verkoj de 1938
Kategorija:Radne životinje	Kategorio:Tirbestoj
Kategorija:Igre sa riječima	Kategorio:Vortaj ludoj
Kategorija:Arthur Conan Doyle	Kategorio:Arthur Conan Doyle
Kategorija:William Shakespeare	Kategorio:William Shakespeare
Kategorija:Čukotski autonomni okrug	Kategorio:Ĉukotka aŭtonoma distrikto
Tartufi	Trufo
Kategorija:Etničke grupe po kontinentima	Kategorio:Etnoj laŭ kontinento
Kategorija:Nagrade po temama	Kategorio:Premioj laŭ fako
Kategorija:Muzički šabloni	Kategorio:Ŝablono:Muziko
Šablon:Vrste programskih jezika	Ŝablono:Programlingvoj
Kategorija:Općine Bosne i Hercegovine	Kategorio:Komunumoj de Bosnio kaj Hercegovino
Kategorija:Filozofi po polju	Kategorio:Filozofoj laŭ studfakoj
Kategorija:Balkan	Kategorio:Balkana duoninsulo
Kategorija:Sinagoge po državama	Kategorio:Sinagogoj laŭ landoj
Kategorija:Organizacije osnovane u Sjevernoj Americi	Kategorio:Organizaĵoj en Nordameriko
Kategorija:Organizacije po kontinentima	Kategorio:Organizaĵoj laŭ kontinentoj
Kategorija:Piperales	Kategorio:Piperaloj
Kategorija:Geopolitika	Kategorio:Geopolitiko
Kategorija:Općine Republike Srpske	Kategorio:Komunumoj de Serba Respubliko
Kategorija:Crnogorski pjevači	Kategorio:Montenegraj kantistoj
Šablon:Zemlje na ZOI 2014.	Ŝablono:Landoj en la Vintra Olimpiko 2014
Kategorija:Srbijanski prevodioci	Kategorio:Serbaj tradukistoj
Kategorija:Biografije, Besançon	Kategorio:Bezancanoj
Kategorija:Anglo-frizijski jezici	Kategorio:Anglofrisa lingvaro
Kategorija:Engleski jezik	Kategorio:Angla lingvo
Kategorija:Provincija Şanlıurfa	Kategorio:Provinco Şanlıurfa
Kategorija:Dortmund	Kategorio:Dortmund
Kategorija:Kazahstanski predsjednici	Kategorio:Prezidantoj de Kazaĥio
Kategorija:Jugoslavenski generali	Kategorio:Jugoslavaj generaloj
Kategorija:Engleski umjetnici	Kategorio:Anglaj artistoj
Kategorija:Crnogorski pisci	Kategorio:Montenegraj verkistoj
Kategorija:Ålandska ostrva	Kategorio:Alando
Kategorija:Zürich	Kategorio:Zuriko
Kategorija:Zoološki vrtovi	Kategorio:Bestoĝardenoj
Kategorija:Cionizam	Kategorio:Cionismo
Kategorija:Zanzibar	Kategorio:Zanzibaro
Kategorija:Liverpool	Kategorio:Liverpool
Kategorija:Kompozitori	Kategorio:Komponistoj
Kategorija:Društveni pokreti	Kategorio:Sociaj movadoj
Kategorija:Domensko specifični programski jezici	Kategorio:Domajno-specifaj programlingvoj
Kategorija:Historija Norveške	Kategorio:Historio de Norvegio
Kategorija:Historija Makedonije	Kategorio:Historio de Makedonio
Kategorija:1921 film	Kategorio:Filmoj aperintaj en 1921
Šablon:Korisnik Ateist	Ŝablono:Uzanto Ateisto
Šablon:Predsokratovski filozofi	Ŝablono:Antaŭsokrataj filozofoj
Kategorija:Nogomet po godinama	Kategorio:Futbalo laŭ jarcento
Kategorija:Italijanski umjetnici	Kategorio:Italaj artistoj
Šablon:Sačuvana knjiga	Ŝablono:Konservita libro
Šablon:Mađarska na Olimpijskim i Paraolimpijskim igrama	Ŝablono:Informkesto Olimpikoj Hungario
Šablon:Država na Olimpijskim i Paraolimpijskim igrama	Ŝablono:Informkesto lando Olimpikoj
Kategorija:Granice	Kategorio:Landlimoj
Kategorija:Historija filozofije	Kategorio:Historio de filozofio
Šablon:Južna Koreja na Olimpijskim i Paraolimpijskim igrama	Ŝablono:Informkesto Olimpikoj Sud-Koreio
Šablon:Sjedinjene Američke Države na Olimpijskim i Paraolimpijskim igrama	Ŝablono:Informkesto Olimpikoj Usono
Kategorija:Generali	Kategorio:Generaloj
Kategorija:10. arondisman (Pariz)	Kategorio:10-a arondismento de Parizo
Kategorija:Spiskovi vezani za matematiku	Kategorio:Matematikaj listoj
Šablon:Sastav Hrvatske na EP 2012	Ŝablono:Kroata nacia teamo - Eŭropa Futbal-Ĉampionado 2012
Šablon:Sastav Portugala na EP 2012	Ŝablono:Portugala nacia teamo - Eŭropa Futbal-Ĉampionado 2012
Šablon:Sastav Portugala na SP 2006	Ŝablono:Portugala nacia teamo - Futbala Mondpokalo 2006
Šablon:Sastav Francuske na EP 2012	Ŝablono:Franca nacia teamo - Eŭropa Futbal-Ĉampionado 2012
Šablon:Sastav Rusije na EP 2012	Ŝablono:Rusia nacia teamo - Eŭropa Futbal-Ĉampionado 2012
Šablon:Sastav Engleske na EP 2012	Ŝablono:Angla nacia teamo - Eŭropa Futbal-Ĉampionado 2012
Šablon:Sastav Njemačke na EP 2012	Ŝablono:Germana nacia teamo - Eŭropa Futbal-Ĉampionado 2012
Šablon:Sastav Njemačke na SP 2006	Ŝablono:Germana nacia teamo - Futbala Mondpokalo 2006
Šablon:Pustinje svijeta	Ŝablono:Dezertoj
Kategorija:13. vijek arhitektura	Kategorio:Arkitekturo de la 13-a jarcento
Kategorija:Korisnici iz Austrije	Kategorio:Vikipediistoj de Aŭstrio
Kategorija:14. vijek arhitektura	Kategorio:Arkitekturo de la 14-a jarcento
Kategorija:Knjige 1536.	Kategorio:Libroj aperintaj en 1536
Kategorija:Šabloni po stilu	Kategorio:Ŝablono:laŭ formo
Šablon:Messierov katalog	Ŝablono:Messier-katalogo
Kategorija:Wiki humor	Kategorio:Vikipedia humuro
Kategorija:17. vijek arhitektura	Kategorio:Arkitekturo de la 17-a jarcento
Kategorija:Ministri finansija po državama	Kategorio:Ministroj pri financoj
Kategorija:Knjige 1823.	Kategorio:Libroj aperintaj en 1823
Kategorija:Knjige 1832.	Kategorio:Libroj aperintaj en 1832
Kategorija:Knjige 1834.	Kategorio:Libroj aperintaj en 1834
Kategorija:Knjige 1837.	Kategorio:Libroj aperintaj en 1837
Kategorija:Knjige 1844.	Kategorio:Libroj aperintaj en 1844
Kategorija:Knjige 1856.	Kategorio:Libroj aperintaj en 1856
Kategorija:1860 osnivanja	Kategorio:Fondoj en 1860
Šablon:Zamiz	Ŝablono:Eliris
Kategorija:Knjige 1864.	Kategorio:Libroj aperintaj en 1864
Šablon:Crveni karton	Ŝablono:Forlasa ordono
Kategorija:Knjige 1868.	Kategorio:Libroj aperintaj en 1868
Kategorija:Građevine i strukture u Litvaniji	Kategorio:Konstruaĵoj en Litovio
Šablon:BS/Texte	Ŝablono:FL/Tekstoj
Kategorija:Srpska pravoslavna crkva	Kategorio:Serba ortodoksa eklezio
Kategorija:1887 osnivanja	Kategorio:Aperis en 1887
Kategorija:1896 osnivanja	Kategorio:Aperis en 1896
Kategorija:1896 u sportu	Kategorio:Sporto en 1896
Kategorija:18. vijek arhitektura	Kategorio:Arkitekturo de la 18-a jarcento
Kategorija:1900 film	Kategorio:Filmoj aperintaj en 1900
Kategorija:1900 u sportu	Kategorio:Sporto en 1900
Kategorija:1902 u sportu	Kategorio:Sporto en 1902
Kategorija:1903 film	Kategorio:Filmoj aperintaj en 1903
Kategorija:1903 u sportu	Kategorio:Sporto en 1903
Kategorija:III olimpijske igre - St. Louis 1904.	Kategorio:Somera Olimpiko 1904
Kategorija:1904 u sportu	Kategorio:Sporto en 1904
Kategorija:1905 film	Kategorio:Filmoj aperintaj en 1905
Kategorija:1905 u sportu	Kategorio:Sporto en 1905
Šablon:Linear-gradient	Ŝablono:Laŭlinia kolorŝanĝo
Kategorija:Matematičari po poljima	Kategorio:Matematikistoj laŭ studfakoj
